ID,User_id,Sold,Gender,Category,subcategory,size,State,Brand,Colors,Price,Image,Description,Title,Platform,Address,discountedPriceAmount,dateUpdated
348133252,6955273,M,male,outerwear,jackets,,Used - Good,carhartt,Green,400.0,,"Green Detroit Carhartt Jacket flannel lined (J97 Moss) in Large Tall (RARE SIZE)

Distressed condition very rare and discontinued jacket
Slight blue mark on front as pictured and small spots on back as pictured. Inside tag ripped. 

Great fit for a men’s large and XL. Very rare size. 

Measurements
Sleeves: 26”
Pit to pit: 25”
Shoulders to bottom: 27”
Waist: 22”-23” (adjustable buttons)

#workwear #detroit #olivegreen #utility #moss",vxmatt1000 green detroit carhartt jacket flannel 46e2,Depop,"Perrysburg, United States",,2023-08-10T13:20:03.749124Z
329965634,6955273,M,male,outerwear,jackets,,Used - Good,carhartt,Brown,300.0,,"Carhartt Detroit jacket Flannel lined 90s Detroit collar

Distressed but good condition, flannel has some fuzzies. Flannel color is awesome rare

Tag is missing but size is 
~Men’s Large

Sleeves: 23”
Pit to pit: 25.5”
Top of shoulders to bottom: 25”

#workwear #utility #vintage #detroit",vxmatt1000 vintage carhartt jacket brown flannel,Depop,"Perrysburg, United States",,2023-08-10T13:19:44.475746Z
329028353,6955273,M,female,outerwear,jackets,,Used - Good,carhartt,"Tan,Brown",240.0,,"Carhartt Detroit Jacket Sherpa j97 Tan (WJ097 CML)

Discontinued Jacket awesome style 

Size Women’s XL, fits a men’s medium/large

Slightly distressed condition, some dirt/discoloration and small paint stains on left sleeve cuff 

Pit to pit 25”
Sleeves 24”
Shoulders to bottom 24”

#detroit #carharttjacket #utility #kylie #travis",vxmatt1000 carhartt detroit jacket sherpa j97,Depop,"Perrysburg, United States",,2023-08-10T13:18:35.225276Z
334198246,6955273,M,male,outerwear,jackets,,Used - Good,carhartt,Green,160.0,,"Vintage Carhartt Chore Coat blue Blanket lined

Distressed beautifully, faded blue color. Discolored stains in last pic, not super noticeable though 

Tag missing but size large. See measurements. 

Sleeves: 22”
Pit to pit 25”
Top of shoulders to bottom: 28.5”

#chorecoat #utility #workwear #distressed #olive",vxmatt1000 vintage carhartt chore coat blue,Depop,"Perrysburg, United States",,2023-08-10T13:18:31.008667Z
331882984,6955273,M,male,outerwear,jackets,,Used - Good,carhartt,"Blue,Green",140.0,,"Vintage Carhartt hoodie jacket turquoise bluish-green color

Some distressing and stains on the back of sleeves 

Size Small

Sleeves 24.5”
Pit to pit 21.5”
Shoulders to bottom 26.5”

#utility #workwear #carhartt #hoodie #kylie",vxmatt1000 vintage carhartt hoodie jacket turquoise,Depop,"Perrysburg, United States",,2023-08-10T13:18:26.549145Z
337120113,6955273,P,male,shirts,tshirts,,Used - Good,nike,Navy,10.0,,"Detroit tigers Nike 90s center logo 

Size Xl made in Mexico tag 

Pit to pit 24”
Prop to bottom 27.5”

#nike #tigers #detroit #mlb",vxmatt1000 detroit tigers nike 90s center,Depop,"Perrysburg, United States",,2023-08-10T13:17:54.685346Z
334199033,6955273,M,male,outerwear,jackets,,Used - Good,carhartt,Brown,130.0,,"Vintage Carhartt Chore Coat brown flannel lined

Distressed slightly but good condition. Has half an inch rip at the bottom of back seam. 

 size large MADE IN USA tag See measurements. 

Sleeves: 24”
Pit to pit 24.5”
Top of shoulders to bottom: 33”

#chorecoat #utility #workwear #chore #nyc",vxmatt1000 vintage carhartt chore coat brown,Depop,"Perrysburg, United States",,2023-08-10T13:17:26.925037Z
333304542,6955273,P,male,shirts,tshirts,,Used - Good,unbranded,Tan,30.0,,"Jesse pinkman oversized t-shirt 
Embroidered back affliction grunge cyber type of design 

Brown gray and tan colorway

Size 4xl - great for oversized fit
Pit to pit 26
Top to bottom 34

#oversized #jessepinkman #pinkman #grunge #alt",vxmatt1000 jesse pinkman oversized t shirt embroidered,Depop,"Perrysburg, United States",,2023-08-10T13:17:15.90782Z
329831718,6955273,P,male,bottoms,trousers,,Brand new,carhartt,Black,40.0,,"Black carhartt pants brand new with tags thick black denim 

Size 38 x 30 relaxed fit 

#carhartt #utility #skater",vxmatt1000 black carhartt pants brand new,Depop,"Perrysburg, United States",,2023-08-10T13:16:35.939706Z
329022887,6955273,M,female,outerwear,hoodies,,Used - Good,nhl,"Red,Black",15.0,,"Red wings hockey hoodie NHL

Youth XL, fits a women’s small/medium

Pit to pit 20” 
Shoulders to bottom 23”
Sleeves 21”


#redwings #hockey #detroit",vxmatt1000 red wings hockey hoodie nhl,Depop,"Perrysburg, United States",,2023-08-10T13:16:05.995592Z
329017719,6955273,M,male,shirts,tshirts,,Used - Good,unbranded,Grey,15.0,,"Michigan Ohio state graphic t-shirt 2006 buckeyes vs wolverines 

Size XXL

Great oversized fit 

Pit to pit 26”
Top to bottom 29”

#michigan #osu #buckeyes #wolverines #college",vxmatt1000 michigan ohio state graphic t shirt,Depop,"Perrysburg, United States",,2023-08-10T13:15:26.351476Z
324520532,6955273,M,male,shirts,tshirts,,Used - Good,harley-davidson,Grey,25.0,,"Vintage Harley Davidson shirt 2001 with 1996 design

Swannanoa North Carolina 

Size xl pit to pit 23” top to bottom 27

#harley #vintageharley #bikeweek #biker",vxmatt1000 vintage harley davidson shirt 2001,Depop,"Perrysburg, United States",,2023-08-10T13:14:28.946494Z
324521772,6955273,M,male,shirts,tshirts,,Used - Good,nascar,White,14.0,,"NASCAR t-shirt Jimmy Colvin 

Fire graphic size medium 

Pit to pit 19” top to bottom 27”",vxmatt1000 nascar t shirt jimmy colvin fire,Depop,"Perrysburg, United States",,2023-08-10T13:13:50.013504Z
323970207,6955273,M,female,outerwear,sweatshirts,,Used - Good,disney,"Pink,Purple",30.0,,"Y2k Tweety sweatshirt crewneck purple embroidered and textured 

Tweety lettering is textured with some fuzz and entire graphic is embroidered. Very soft and warm

Color is a light purple. Slight bleach stain on the collar  and very small one on elbow and end of sleeve not really noticeable 

Size is medium pit to pit 23” top to bottom 26” sleeves 20.5” 

#tweety #y2k #tweetybird #disney #warnerbros",vxmatt1000 vintage y2k tweety purple embroidered,Depop,"Perrysburg, United States",,2023-08-10T13:13:43.187828Z
323969429,6955273,M,male,shirts,tshirts,,Used - Good,unbranded,Blue,22.0,,"Dolphin tie dye t-shirt 

Fire graphic super soft and comfy 

Size ~large but missing tag see measurements
Pit to pit 22” top to bottom 26” 

#dolphin #animalshirt #animaltee #aquarium",vxmatt1000 dolphin tie dye t shirt fire,Depop,"Perrysburg, United States",,2023-08-10T13:13:10.789905Z
323965008,6955273,P,male,outerwear,other-tops,,Like new,nfl,"Blue,Orange",25.0,,"Jersey Chicago Bear Urlacher NFL / Reebok jersey number 54

Size xl top to bottom 32”  pit to pit 25”",vxmatt1000 chicago bear urlacher nfl,Depop,"Perrysburg, United States",,2023-08-10T13:12:41.694288Z
323522630,6955273,M,female,outerwear,sweatshirts,,Used - Good,unbranded,"Purple,Blue",20.0,,"90s vintage turtleneck crewneck sweatshirt 

Cool 90s colors, vintage clayBrooke sports tag

Size medium not sure if mens or womens 

Pit to pit 21” shoulders 25” top to bottom 24”",vxmatt1000 90s vintage turtleneck crewneck sweatshirt,Depop,"Perrysburg, United States",,2023-08-10T13:12:11.166447Z
311302161,6955273,P,male,shirts,tshirts,,Used - Good,carhartt,"Grey,White",15.0,,"Xl carhartt 3 button t shirt
2 small stains on front can be easily washed out tho",vxmatt1000 xl carhartt 3 button t,Depop,"Toledo, United States",,2023-08-10T13:11:50.584249Z
323128766,6955273,P,male,shirts,tshirts,,Used - Good,unbranded,"Black,Red",35.0,,"2003 Orange County Choppers t-shirt
Slightly faded black with fire y2k graphic 
Size large 
Waist 20.5 shoulders 20 top to bottom 28

#y2kshirt #jessepinkman #biker #grunge #vintagetee",vxmatt1000 2003 orange county choppers t shirt c4e4,Depop,"Perrysburg, United States",,2023-08-10T13:11:39.717634Z
322305821,6955273,M,male,shirts,tshirts,,Used - Good,unbranded,"Black,Yellow",15.0,,"Vintage Pittsburg Steelers Single Stitch 1996 t shirt 
Got nice big ole vintage tag with dope screen print 

Size medium or womens large 

#nfl #steelers #pittsburg #football #singlestitch",vxmatt1000 vintage pittsburg steelers single stitch,Depop,"Perrysburg, United States",,2023-08-10T13:11:17.013026Z
311304240,6955273,M,male,shirts,tshirts,,Used - Excellent,adidas,"White,Blue",24.0,,"Vintage 90s adidas soccer / football shirt 
#adidas #vintageadidas #90sadidas #soccer #football",vxmatt1000 vintage 90s adidas soccer,Depop,"Toledo, United States",,2023-08-10T13:10:41.080231Z
286809991,6955273,M,male,outerwear,sweatshirts,,Used - Excellent,unbranded,"White,Pink",30.0,,"Large vintage North Carolina Tar Heels embroidered pullover sweatshirt 
Awesome embroidery and colors 
No tag but fits like a large - very comfortable and clean
#northcarolina #tarheels #sweatshirt #vintage #college",mattdragontrainer large vintage north carolina tar,Depop,"Dayton, United States",,2023-08-10T13:10:37.181695Z
316156437,6955273,M,male,outerwear,sweatshirts,,Used - Good,nautica,"Brown,Tan",24.0,,"Vintage Nautica brown embroidered sweatshirt 
#nautica #vintagenautica #travisscott #vintagenike #travis",vxmatt1000 vintage nautica brown embroidered sweatshirt,Depop,"Toledo, United States",,2023-08-10T13:09:37.400591Z
326148553,6955273,P,male,shirts,tshirts,,Used - Good,unbranded,Black,12.0,,"Arthur mixtape graphic t-shirt 2001

Some small paint stains on front. 
Size medium, strange fit though pls check measurements 
 19” pit to pit 
top to bottom 26”

#graphic #mixtape #hiphop #rap #arthur",vxmatt1000 arthur mixtape graphic t shirt 2001,Depop,"Perrysburg, United States",,2023-08-10T13:08:44.336415Z
325690785,6955273,M,male,shirts,tshirts,,Used - Good,nascar,Blue,10.0,,"racing t-shirt 

Size xl
Pit to pit 25”
Top to bottom 30” 

#dragracing #racing #cars #nascar",vxmatt1000 racing t shirt size xl pit,Depop,"Perrysburg, United States",,2023-08-10T13:08:24.379155Z
325690564,6955273,M,male,shirts,tshirts,,Used - Good,nascar,Blue,12.0,,"Drag racing t-shirt 

Size xl
Pit to pit 25”
Top to bottom 29” 

Norwalk Ohio 
#dragracing #racing #cars #nascar",vxmatt1000 drag racing t shirt size xl,Depop,"Perrysburg, United States",,2023-08-10T13:08:11.484911Z
323967140,6955273,P,male,shirts,tshirts,,Used - Good,unbranded,Red,15.0,,"Y2k ENYCE red shirt with nice front graphic 

Size xl pit to pit 23” top to bottom 32” 

#enyce #skate #y2k #grunge",vxmatt1000 y2k enyce red shirt with,Depop,"Perrysburg, United States",,2023-08-10T13:07:25.914465Z
306737434,6955273,P,male,outerwear,polo-shirts,,Used - Excellent,polo-ralph-lauren,"Navy,White",15.0,,"90s Ralph Lauren color block rugby shirt FREE SHIPPING 
#ralphlauren #rugby #colorblock #90s #seinfeld",mattdragontrainer 90s ralph lauren color block,Depop,"Dayton, United States",,2023-08-10T13:06:45.435427Z
321925234,6955273,P,male,outerwear,shirts,,Used - Good,members-only,"Green,Red",8.0,,"Vintage 90s Members Only shirt 
Size large
Great colors vertical stripes and 90s style
#membersonly #preppy #90s #kramer #seinfeld",vxmatt1000 vintage 90s members only shirt,Depop,"Perrysburg, United States",,2023-08-10T13:05:35.219294Z
321592982,6955273,P,male,outerwear,sweatshirts,,Used - Good,unbranded,"Blue,Yellow",15.0,,"Vintage Notre Dame short sleeve sweatshirt 80s or 90s

Size large single stitch sleeves sweatshirt thickness 
#notredame #irish #college #football #vintage",vxmatt1000 vintage notre dame short sleeve,Depop,"Perrysburg, United States",,2023-08-09T22:28:05.383106Z
321287919,6955273,P,male,outerwear,jackets,,Used - Excellent,unbranded,"Blue,White",20.0,,"Authentic USA Olympics windbreaker great condition 
#USA #olympics #windbreaker #80s #90s",vxmatt1000 authentic usa olympics windbreaker great,Depop,"Perrysburg, United States",,2023-08-09T22:27:50.858446Z
318975226,6955273,P,male,shirts,tshirts,,Like new,unbranded,"White,Orange",25.0,,"Y2K Sturgis bike week
Vibrant colors and cool design 
#sturgis #bikeweek #harley #vintagtee #motorcycle",vxmatt1000 y2k sturgis bike week vibrant,Depop,"Perrysburg, United States",,2023-08-09T22:27:22.828093Z
311306833,6955273,M,female,outerwear,sweatshirts,,Used - Excellent,forever-21,"Multi,Black",14.0,,"Forever 21 hippie drug poncho 
#trippy #rave #poncho #edm #concert",vxmatt1000 forever 21 hippie drug poncho,Depop,"Toledo, United States",,2023-08-09T22:26:53.640061Z
313245056,6955273,P,male,bottoms,shorts,,Used - Excellent,unbranded,Green,10.0,,"Hiker cargo shorts great condition awesome style/color
Size says 5xl but it’s Chinese so American size is ~xxl
#hiking #cargoshorts #outdoor #nationalpark #running",vxmatt1000 hiker cargo shorts great condition,Depop,"Toledo, United States",,2023-08-09T22:26:23.54895Z
306942568,6955273,M,male,shirts,tshirts,,Used - Excellent,carhartt,"Blue,Navy",14.0,,"Vintage Carhartt pocket tee
Great condition

#carhartt #poser #vintagecarhartt #pockettee #skate",vxmatt1000 vintage carhartt pocket tee great,Depop,"Dayton, United States",,2023-08-09T22:25:46.04001Z
311300919,6955273,M,male,shirts,tshirts,,Used - Good,unbranded,Black,7.6,,2001 Marie gras tee #y2k #mardigras #stlouis #neworleans,vxmatt1000 2001 marie gras tee y2k,Depop,"Toledo, United States",,2023-08-09T22:25:14.470693Z
307090529,6955273,P,male,shirts,tshirts,,Used - Fair,unbranded,"White,Gold",11.0,,"Notre dame long sleeve t shirt 
Some stains but can be easily bleached",vxmatt1000 notre dame long sleeve t,Depop,"Dayton, United States",,2023-08-09T22:24:38.072639Z
306746299,6955273,M,male,outerwear,shirts,,Used - Good,tommy-hilfiger,"Yellow,Blue",20.0,,"Tommy Hilfiger rugby polo shirt. Hole in left sleeve. Size is medium but fits more like large 
#tommy #vintagetommy #colorblock #rugbyshirt #rugby",mattdragontrainer tommy hilfiger rugby polo shirt,Depop,"Dayton, United States",,2023-08-09T22:24:10.671562Z
371174139,6955273,P,male,bottoms,shorts,,Used - Good,southpole,Blue,30.0,,"Baggy southpole jorts jean shorts denim

Size 32 waist 
Length 22.5
Leg opening 12”

#skater #southpole #baggy #jessepinkman #jorts",turnerhardwearco baggy southpole jorts jean shorts,Depop,"Perrysburg, United States",,2023-08-06T22:15:42.747047Z
365531713,6955273,P,male,bottoms,jeans,,Used - Good,fubu,Navy,50.0,,"Vintage FUBU jeans hiphop 90s baggy fit

38 x 34

#90s #hiphop #tupac #jessepinkman #skater",turnerhardwearco vintage fubu jeans hiphop 90s,Depop,"Perrysburg, United States",,2023-07-27T16:15:38.927893Z
365797478,6955273,P,male,bottoms,jeans,,Used - Good,levi-s,Blue,30.0,,"Vintage Levi’s 505 orange tab 90s 

31x34

Ripped knees and cool distressing 
#levis #vintagelevis #505s #505 #rippedjeans",turnerhardwearco vintage levis 505 orange tab 7260,Depop,"Perrysburg, United States",,2023-07-11T01:00:05.573346Z
365793889,6955273,P,male,bottoms,jeans,,Used - Good,levi-s,Blue,30.0,,"Vintage Levi’s 505 orange tab 90s 

31x34

Ripped knees and cool distressing 
#levis #vintagelevis #505s #505 #rippedjeans",turnerhardwearco vintage levis 505 orange tab,Depop,"Perrysburg, United States",,2023-07-11T00:40:49.944401Z
365679040,6955273,P,male,bottoms,jeans,,Used - Good,ecko-unltd,"Blue,Grey",35.0,,"Ecko unltd distressed baggy jeans skater y2k

Early 2000s/ late 90s

32 waist 

#baggy #skater #jessepinkman #ecko #y2k",turnerhardwearco ecko unltd distressed baggy jeans 7482,Depop,"Perrysburg, United States",,2023-07-10T15:10:36.139473Z
365678766,6955273,P,male,bottoms,jeans,,Used - Good,ecko-unltd,"Blue,Grey",35.0,,"Ecko unltd distressed baggy jeans skater y2k

Early 2000s/ late 90s

32 waist 

#baggy #skater #jessepinkman #ecko #y2k",turnerhardwearco ecko unltd distressed baggy jeans,Depop,"Perrysburg, United States",,2023-07-10T15:08:51.600025Z
362809135,6955273,P,male,bottoms,trousers,,Used - Good,nike,Grey,40.0,,"Nike y2k gray sweatpants embroidered logo 

Super comfy and nice, 2000s gray tag

Size large 
Elastic waist
Inseam 32.5”
Length 42”

#nike #vintagenike #sweatpants #gray",turnerhardwearco nike y2k gray sweatpants embroidered,Depop,"Perrysburg, United States",,2023-06-29T02:39:38.684793Z
362878112,6955273,P,male,shirts,tshirts,,Used - Good,unbranded,Black,10.0,,"Authentic black DARE t-shirt size medium 

Pit to pit 18”
Top to bottom 25”

#dare #blackshirt #tshirt #smoke",turnerhardwearco authentic black dare t shirt size,Depop,"Perrysburg, United States",,2023-06-26T01:32:22.265799Z
352587839,6955273,P,male,bottoms,jeans,,Used - Good,dickies,Blue,27.0,,"Dickies carpenter jeans 

32” waist 
Length 42.5
Inseam 32

#skater #dickies #utility #jamiefoy #skate",vxmatt1000 dickies carpenter jeans 33 waist,Depop,"Perrysburg, United States",27.0,2023-06-26T01:24:39.057833Z
362875388,6955273,P,male,outerwear,jackets,,Used - Good,unbranded,"Red,Black",40.0,,"Vintage Ohio state windbreaker jacket embroidered 

Turbo sportswear tag official collegiate sportswear 90s 

Size medium
Pit to pit 26”
Sleeves 22”
Shoulders to bottom 26”

#osu #ohiostate #vintagewindbreaker #buckeyes #tosu",turnerhardwearco vintage ohio state windbreaker jacket,Depop,"Perrysburg, United States",,2023-06-26T01:14:54.603735Z
362874246,6955273,P,male,shirts,tshirts,,Used - Good,unbranded,Green,15.0,,"Vintage Niagara Falls single stitch t shirt olive green embroidered 

Size xxl
Pit to pit 24.5
Top to bottom 27.5

#singlestitch #vintagetee #niagrafalls #embroidered #oversized",turnerhardwearco vintage niagara falls single stitch,Depop,"Perrysburg, United States",,2023-06-26T01:07:28.901624Z
362873639,6955273,P,male,shirts,tshirts,,Used - Good,lee,White,10.0,,"Detroit tigers made in USA 2005 t-shirt Lee t-shirt 

Size large 
Pit to pit 21
Top to bottom 26

#tigers #detroit #detroittigers #mlb #sportswear",turnerhardwearco detroit tigers made in usa,Depop,"Perrysburg, United States",,2023-06-26T01:03:21.528271Z
362871935,6955273,P,male,bottoms,shorts,,Used - Good,carhartt,"Tan,Cream",20.0,,"Vintage Carhartt work shorts

Waist is 38 Length is 19 inseam is 7.5
#carhartt #vintagecarhartt #carharttshorts #vintageshorts #carpenter",turnerhardwearco vintage carhartt work shorts waist,Depop,"Dayton, United States",,2023-06-26T00:58:55.720108Z
362820704,6955273,P,male,bottoms,shorts,,Used - Good,carhartt,"Grey,Tan",15.0,,"Tan carhartt shorts 

42 waist
 
#workwear #utility #carhartt",turnerhardwearco tan carhartt shorts 42 waist,Depop,"Perrysburg, United States",,2023-06-25T20:10:15.924041Z
362820129,6955273,P,male,bottoms,jeans,,Used - Good,carhartt,Blue,25.0,,"Vintage carhartt distressed jeans 

40 x 32

#carhartt #distressed #workwear #utility",turnerhardwearco vintage carhartt distressed jeans 40,Depop,"Perrysburg, United States",,2023-06-25T20:07:30.266403Z
362819594,6955273,P,male,outerwear,polo-shirts,,Used - Good,lee,"Grey,Navy",20.0,,"Vintage Lee sport collared polo shirt button golf

Sized large 
Pit to pit 26”
Sleeves 21.5
Shoulder to bottom 26”

#leesport #golf #golfsweater #fall #comfy",turnerhardwearco vintage lee sport collared polo,Depop,"Perrysburg, United States",,2023-06-25T20:04:51.619489Z
362813094,6955273,P,male,outerwear,polo-shirts,,Used - Good,harley-davidson,Red,15.0,,"Harley Davidson short sleeve button down shirt biker 

Size xl
Pit to pit 26”
Shoulders to bottom 30

#harley #biker #harleydavidson #motorgang",turnerhardwearco harley davidson short sleeve button,Depop,"Perrysburg, United States",,2023-06-25T19:32:32.116926Z
362810109,6955273,P,male,outerwear,sweatshirts,,Used - Good,unbranded,Grey,15.0,,"BGSU sweatshirt crewneck bowling green state university 

Size medium 
Pit to pit 24”
Top to bottom 28”
Sleeves 20”

#bgsu #bowlinggreen #college #university",turnerhardwearco bgsu sweatshirt crewneck bowling green,Depop,"Perrysburg, United States",,2023-06-25T19:17:09.972403Z
360137019,6955273,P,male,outerwear,jumpers,,Used - Good,ralph-lauren,"Black,Blue",10.0,,"Black Ralph Lauren polo sweater sleepwear blue logo comfy thin 

Pit to pit 21”
Top to bottom 26.5”
Size large

#sleepwear #ralphlauren #comfy #casual #ralph",turnerhardwearco black ralph lauren polo sweater,Depop,"Perrysburg, United States",,2023-06-11T22:34:03.700648Z
